"编码","题材","分类","子类","代码","名称","理由","备注"
"9037499","AI眼镜","零部件","显示屏幕","300241","瑞丰光电","公司募投项目包括微型发光二极管（MicroLED）技术研发中","国内前三大SMDLED制造商之一              "
"9037499","AI眼镜","零部件","显示屏幕","300940","南极光","公司募投项目包括Micro-LED显示模组生产项目     ","国内领先手机背光显示模组厂商                "
"9037499","AI眼镜","零部件","显示屏幕","002449","国星光电","公司研发的Micro LED相关技术可应用于VR、MR   ","国内最大的LED生产制造企业之一              "
"9037499","AI眼镜","零部件","显示屏幕","300323","华灿光电","公司是行业最早开展Micro技术开发的芯片企业之一     ","国内领先的LED外延片及芯片供应商             "
"9037499","AI眼镜","零部件","麦克风与扬声器","002241","歌尔股份","MEMS麦克风市占率全球第一，32%；微型扬声器市占率全球第","电声组件全球领先，光学组突飞猛进，VR业务迎来收获期    "
"9037499","AI眼镜","零部件","麦克风与扬声器","688286","敏芯股份","MEMS麦克风市占率全球第五，3%             ","全球领先MEMS传感器制造商，受益于下游需求改善带来的业绩增"
"9037499","AI眼镜","零部件","麦克风与扬声器","002655","共达电声","MEMS麦克风市占率全球第六，2%             ","专业的电声元器件及电声组件制造商和服务商、电声技术解决方案提"
"9037499","AI眼镜","零部件","麦克风与扬声器","002045","国光电器","电声组件营收占比87.51%，52.4亿          ","国内扬声器龙头；进军VR整机生产              "
"9037499","AI眼镜","零部件","摄像头","002036","联创电子"," AR 配套光学镜头和摄像头模组供应商           ","深耕光学领域，车载镜头带来第二增长曲线，同时多应用场景发展，"
"9037499","AI眼镜","零部件","摄像头","002456","欧菲光","AR 摄像头模组供应商，光学龙头              ","光学光电行业龙头，市占率中国第一，指纹识别模组出货量稳居全球"
"9037499","AI眼镜","零部件","摄像头","603501","韦尔股份","AR设备CMOS 图像传感器供应商             ","平台型龙头，3（CIS、模拟、触控显示三大业务）+N（韦豪创"
"9037499","AI眼镜","零部件","摄像头","002449","国星光电","公司拥有AI智慧眼摄像头模组                ","国内最大的LED生产制造企业之一              "
"9037499","AI眼镜","零部件","摄像头","603297","永新光学","医疗级及康复的弱听弱视人士AI眼镜摄像头模组已完成开发并持续","国内光学显微镜优质企业，进军新业务顺利，有望持续兑现业绩。 "
"9037499","AI眼镜","零部件","摄像头","605118","力鼎光电","参股公司产品包括AR/VR镜头               ","公司“EVETAR”品牌在国际光学镜头市场已成为高质量、高性"
"9037499","AI眼镜","零部件","其他","300790","宇瞳光学","公司模造玻璃供给下游客户用于AI眼镜            ","传统安防市场镜头类A股第一，积极布局车载镜头行业，下游发展驱"
"9037499","AI眼镜","零部件","其他","003015","日久光电","公司研发的调光膜、光学膜产品系列可应用于AI眼镜      ","江苏省光学导电薄膜工程技术研究中心             "
"9037499","AI眼镜","产品代工","","300793","佳禾智能","代工影目智能眼镜，为AR眼镜代工龙头            ","国内领先的电声产品制造商                  "
"9037499","AI眼镜","产品代工","","002600","领益智造","代工AR品牌Nreal                   ","国内精密智造领军者，“材料-零部件-模组-精品组装”上下游垂"
"9037499","AI眼镜","产品代工","","002241","歌尔股份","代工华为、Meta等AR产品                ","电声组件全球领先，光学组突飞猛进，VR业务迎来收获期    "
"9037499","AI眼镜","产品代工","","001314","亿道信息","代工Rokid AR眼镜                  ","以ODM为模式，专业从事笔记本电脑、平板电脑及其他智能硬件等"
"9037499","AI眼镜","产品代工","","300691","联合光电","代工AR/VR产品销量超11万台              ","深耕光学领域17年，盈利能力改善在即，毫米波雷达、激光雷达、"
"9037499","AI眼镜","产品代工","","301383","天键股份","代工AR眼镜产品实现量产出货                ","外销为主，主营电声元器件和电声终端产品           "
"9037499","AI眼镜","产品代工","","300207","欣旺达","代工VR/AR 设备                    ","消费电子电池龙头，08年前瞻布局动力电池业务，HEV及快充动"
"9037499","AI眼镜","产品代工","","603341","龙旗科技","公司为AIoT 领域 ODM 厂商，战略布局 VR/AR  ","智能手机ODM/IDH出货量全球第一，平板电脑ODM出货量位"
"9037499","AI眼镜","产品代工","","301067","显盈科技","代工AR眼镜专用磁吸无线充电电源适配器           ","专业从事各类信号转换器和电源适配器产品，与众多世界知名品牌商"
"9037499","AI眼镜","产品零售","","300622","博士眼镜","AR眼镜零售业务进度第一，与雷鸟、魅族、华为、Rokid等多","国内眼镜连锁零售第一股，旗下拥有定位不同的四大品牌     "
"9037499","AI眼镜","产品零售","","301101","明月镜片","公司小米有品旗舰店售卖sasky智能眼镜          ","国内领先的综合类眼镜镜片品牌企业，具备完善的产业链，渠道品牌"
"9037499","AI眼镜","产品零售","","000034","神州数码","公司是Ro­k­id全系列消费级AR产品代理商       ","神州数码是国内领先的IT领域分销和增值服务商，从2017年开"
"9037499","AI眼镜","闪极","","000938","紫光股份","【主芯片】主芯片紫光展锐为公司兄弟公司           ","紫光股份是新一代云计算基础设施和行业智能应用服务领军企业。 "
"9037499","AI眼镜","闪极","","688525","佰维存储","【存储芯片】供货存储芯片                  ","主要从事半导体存储器的存储介质应用研发、封装测试、生产和销售"
"9037499","AI眼镜","闪极","","688798","艾为电子","【功放芯片】供货扬声器功放芯片AAP8           ","国内一家专注于模拟的芯片设计公司。             "
"9037499","AI眼镜","闪极","","002241","歌尔股份","【麦克风】供货麦克风                    ","电声组件全球领先，光学组突飞猛进，VR业务迎来收获期    "
